#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
18101,Redmine,Defect,NA,Closed,Normal,Custom fields error in View on Windows,Alexander Kupchenko,NA,2014-10-15T05:37:00Z,Custom fields,NA,NA,NA,NA,0,2014-10-15T04:06:00Z,2014-10-15T05:37:00Z,NA,Invalid,NA,"When i trying add any new custom field i see 500 internal server error. Windows 8.1 update 1 x64. I tried jruby 1.7.16 and ruby-2.0.0-p576 with both have this error.
_____________________________________________________________________
Environment:
  Redmine version                2.5.2.stable
  Ruby version                   2.0.0-p576 (2014-09-19) [i386-mingw32]
  Rails version                  3.2.19
  Environment                    production
  Database adapter               Mysql2
SCM:
  Git                            1.9.4
  Filesystem                     
Redmine plugins:
  redmine_track_control          1.0.9

"
18113,Redmine,Defect,NA,Closed,Normal,REST API KEY doesn't work with basic authentication,Renzo Dani,NA,2017-03-15T15:15:00Z,REST API,NA,NA,NA,NA,0,2014-10-16T09:30:00Z,2014-10-20T21:29:00Z,NA,Cant reproduce,2.5.2,"If I try to access the api using my key and basic authentication it doesn't work. It does if I use the key as a parameter.

<pre>
$ curl -v -u MyAPIKey:randompassword https://IP/users/current.xml

* STATE: INIT => CONNECT handle 0x800477e8; line 1028 (connection #-5000)
* Hostname was NOT found in DNS cache
*   Trying IP...
* STATE: CONNECT => WAITCONNECT handle 0x800477e8; line 1076 (connection #0)
* Connected to (IP) port 443 (#0)
* STATE: PROTOCONNECT => DO handle 0x800477e8; line 1208 (connection #0)
* Server auth using Basic with user 'MyAPIKey'
> GET /users/current.xml HTTP/1.1
> Authorization: Basic base64_of_MyAPIKey:randompassword
> User-Agent: curl/7.37.1
> Host: IP
> Accept: */*
>
* STATE: DO => DO_DONE handle 0x800477e8; line 1281 (connection #0)
* STATE: DO_DONE => WAITPERFORM handle 0x800477e8; line 1407 (connection #0)
* STATE: WAITPERFORM => PERFORM handle 0x800477e8; line 1420 (connection #0)
* HTTP 1.1 or later with persistent connection, pipelining supported
< HTTP/1.1 401 Authorization Required
< Date: Thu, 16 Oct 2014 07:21:17 GMT
* Server Apache is not blacklisted
< Server: Apache
< Strict-Transport-Security: max-age=31536000; includeSubDomains
* Authentication problem. Ignoring this.
< WWW-Authenticate: Basic realm=""Redmine API""
< X-UA-Compatible: IE=Edge,chrome=1
< Cache-Control: no-cache
< X-Request-Id: 2ea6385fbc1564b902112fd5397a88ac
< X-Runtime: 0.006031
< X-Rack-Cache: miss
< Content-Type: application/xml; charset=utf-8
< Transfer-Encoding: chunked
<
* STATE: PERFORM => DONE handle 0x800477e8; line 1590 (connection #0)
* Connection #0 to host IP left intact
* Expire cleared


Redmine log:
Started GET ""/users/current.xml"" for XXX at 2014-10-16 09:21:32 +0200
Processing by UsersController#show as XML
  Parameters: {""id""=>""current""}
  Current user: anonymous
Filter chain halted as :check_if_login_required rendered or redirected
Completed 401 Unauthorized in 3.3ms (ActiveRecord: 0.7ms)









$ curl -v  https://IP/users/current.xml?key=MyAPIKey


* STATE: INIT => CONNECT handle 0x800477e8; line 1028 (connection #-5000)
* Hostname was NOT found in DNS cache
*   Trying IP...
* STATE: CONNECT => WAITCONNECT handle 0x800477e8; line 1076 (connection #0)
* Connected to (IP) port 443 (#0)
* STATE: PROTOCONNECT => DO handle 0x800477e8; line 1208 (connection #0)
> GET /users/current.xml?key=MyAPIKey HTTP/1.1
> User-Agent: curl/7.37.1
> Host: IP
> Accept: */*
>
* STATE: DO => DO_DONE handle 0x800477e8; line 1281 (connection #0)
* STATE: DO_DONE => WAITPERFORM handle 0x800477e8; line 1407 (connection #0)
* STATE: WAITPERFORM => PERFORM handle 0x800477e8; line 1420 (connection #0)
* HTTP 1.1 or later with persistent connection, pipelining supported
< HTTP/1.1 200 OK
< Date: Thu, 16 Oct 2014 07:24:31 GMT
* Server Apache is not blacklisted
< Server: Apache
< Strict-Transport-Security: max-age=31536000; includeSubDomains
< X-UA-Compatible: IE=Edge,chrome=1
< ETag: ""3299271e718c967be9ce47132e0f3033""
< Cache-Control: max-age=0, private, must-revalidate
< X-Request-Id: 915ced07c7be89d4423c0dda47cfddc6
< X-Runtime: 0.072114
< X-Rack-Cache: miss
< Content-Type: application/xml; charset=utf-8
< Transfer-Encoding: chunked
<
* STATE: PERFORM => DONE handle 0x800477e8; line 1590 (connection #0)
* Connection #0 to host IP left intact
* Expire cleared
<?xml version=""1.0"" encoding=""UTF-8""?><user><id>3</id><login>xxx</login><firstname>xxx</firstname><lastname>xxx</lastname><mail>.....


Redmine log:
Started GET ""/users/current.xml?key=MyAPIKey"" for 10.11.1.164 at 2014-10-16 09:24:31 +0200
Processing by UsersController#show as XML
  Parameters: {""key""=>""MyAPIKey"", ""id""=>""current""}
  Current user: xxx (id=3)
  Rendered users/show.api.rsb (3.6ms)
Completed 200 OK in 70.1ms (Views: 3.8ms | ActiveRecord: 21.5ms)

</pre>"
18119,Redmine,Defect,NA,Closed,Normal,Thumbnail image path without HTTPS,Filou Centrinov,Jean-Philippe Lang,2014-10-18T12:15:00Z,Text formatting,2.6.0,NA,NA,NA,0,2014-10-17T01:44:00Z,2014-10-18T12:15:00Z,関連している #18120,Fixed,2.5.2,"Thumbnails created with ""<notextile>{</notextile><notextile>{thumbnail(image.png)}}</notextile>"" are always generated  with absolute HTTP-path, even if the Redmine runs with HTTPS.

*Solution:* If thumbnail path had been relative, we wouldn't have this problem. (Like thumbnails from attachments.)


<pre>
Environment:
  Redmine version                2.5.2.stable
  Ruby version                   2.1.3-p242 (2014-09-19) [x86_64-linux]
  Rails version                  3.2.19
  Environment                    production
  Database adapter               Mysql2
</pre>"
18132,Redmine,Defect,NA,Closed,Normal,Rails4: deprecated Relation#update_all at db migrate,Igor Pashev,NA,2014-10-19T15:36:00Z,NA,NA,NA,NA,NA,0,2014-10-19T12:59:00Z,2014-10-19T15:36:00Z,NA,Fixed,NA,"Migration 20130215111141_populate_issues_closed_on is broken [1] with recent rake [2].

[1] https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=765466
[2] https://github.com/rails/rails/commit/1391d74e41b786d2f1a3a4ecf7fad1eda7e49622"
18144,Redmine,Defect,NA,Closed,Normal,"German translation on ""delete my account"" page showing a ""\n""",Maurice M.,Jean-Philippe Lang,2014-10-20T23:23:00Z,Translations,2.6.0,NA,NA,NA,0,2014-10-20T21:17:00Z,2014-10-20T23:23:00Z,NA,Fixed,2.5.1,see subject and attachment
18148,Redmine,Defect,NA,Needs feedback,Normal,hook controller_account_success_authentication_after not called with auth_sources,Sylvain V,NA,2014-10-28T19:26:00Z,Accounts / authentication,NA,NA,NA,NA,0,2014-10-21T15:25:00Z,NA,NA,NA,2.5.2,"If users are registered by an auth_sources

See [[Alternativecustom_authentication_HowTo]]

the hook is not used.

:controller_account_success_authentication_after

source:trunk/app/controllers/account_controller.rb#L258

is it the expected behavior?"
18174,Redmine,Defect,NA,Closed,High,Rails-4.1 branch merge into trunk (r13482) reverts trunk commits,Mischa The Evil,Jean-Philippe Lang,2014-10-25T07:31:00Z,NA,NA,NA,NA,NA,0,2014-10-24T05:39:00Z,2014-10-24T20:46:00Z,"関連している #18134, 関連している #14534",Fixed,NA,"The merge of the rails-4.1 branch back into trunk contains errors and as such is reverting trunk commits. This is caused by the fact that the branch was not properly rebased in r13443. During the merge commits on trunk were reverted. This is something I was already expecting to happen. That is why I reported and patched (finished the rebase) this already in #18134 (under 2.1).
I'm still looking into this right now, but wanted to report this quickly...

First inspection: patch http://www.redmine.org/attachments/12519/5.%20merge-missing-in-41-from-trunk_to_rails-4.1_at_r13451.patch (attached to #18134) which was originally made to apply to rails-4.1 branch, seems to include all reverted commit's changes and should instead now be applied to trunk.

Assigned to Toshi because you're trying to fix it currently."
18175,Redmine,Defect,NA,Closed,Normal,Dislocation in appearance of Right click context menu in issue list,Lajish Lakshmanan,NA,2014-10-24T22:59:00Z,Issues,NA,NA,NA,NA,0,2014-10-24T08:09:00Z,2014-10-24T22:59:00Z,NA,Invalid,2.6.0,"In version 2.6.0, right click context menu appearance has been dislocated. Please check the attached image."
18206,Redmine,Defect,NA,Closed,Normal,Files module doesn't sort,Josselin Beaud'huy,NA,2014-10-27T13:59:00Z,Files,NA,NA,NA,NA,0,2014-10-27T13:02:00Z,2014-10-27T13:59:00Z,NA,Invalid,2.6.0,Sort files doesn't work on files module
18228,Redmine,Defect,NA,Closed,High,Redmine 500 error,ketan panchal,NA,2014-10-29T12:46:00Z,NA,NA,NA,NA,NA,0,2014-10-29T12:22:00Z,2014-10-29T12:46:00Z,NA,Invalid,2.5.2,"I have install fresh redmine through bitnami on windows & then copy my old database & import in to mysql (change database.yml)

then redmine open but when i click on bugs or settings i got this error:

--------------------------------------------------------------------------



Internal error

An error occurred on the page you were trying to access.
If you continue to experience problems please contact your Redmine administrator for assistance.

If you are the Redmine administrator, check your log files for details about the error.

Back"
18262,Redmine,Defect,NA,Closed,High,Unable to link an existing defect from Redmine into Testlink,krishna prasad,NA,2014-11-23T14:54:00Z,NA,NA,NA,NA,NA,0,2014-11-03T07:38:00Z,2014-11-05T19:32:00Z,NA,Invalid,1.3.1,"Team,

I am not able to link an existing defect in Redmine from Testlink. The error message displayed is ""Bug Id does not exist on BTS !""

I searched the various forums, but the resolution is not clear/available. If this has been resolved, please share me the link (URL) from which I can refer the resolution.

database manager version (eg. PostgreSQL 8.2)      > MySQL 5.1.47
Ruby version (eg. Ruby 1.8.7)                      > 1.8.6
Rails version (eg. Rails 2.3.11)                   > 2.3.5
Redmine version                                    > 1.3.1


Regards,

Krishna Prasad"
18265,Redmine,Defect,NA,Closed,Normal,Wrong csv separator in Croatian,dan kosc,NA,2014-11-04T00:38:00Z,Translations,3.0.0,NA,NA,NA,0,2014-11-03T11:58:00Z,2014-11-04T00:38:00Z,NA,Fixed,2.5.3,"every time I download new redmine I must change config so CSV export works with Excel.
in issuse you can press Atom | *CSV* | PDF 
.../htdocs/config/locales/hr.yml

general_csv_separator: ',' -> ';'
general_csv_decimal_sperator: '.' -> ','

Can you please fix this?

thank you"
18269,Redmine,Defect,NA,Closed,Normal,Timelog CSV export missing tracker name and issue name,Henning Kr?ger,Jean-Philippe Lang,2014-11-22T11:35:00Z,Time tracking,2.6.1,NA,NA,NA,0,2014-11-03T18:55:00Z,2014-11-22T11:35:00Z,NA,Fixed,2.6.0,"If I export timelog entries from the tab ""Details"" to CSV, the tracker name and issue name are no longer available in the exported file.
The CSV-column ""Issue"" contains only the issue number with hashtag. In previous versions (tested up to Redmine 2.5.2) it contained always the tracker number followed by the issue id and then the issue name (just like displayed in the table of the view). It makes no difference if all columns are selected for export or not.

My main testing environment:
Redmine version                2.6.0.stable
Ruby version                   2.0.0-p481 (2014-05-08) [x86_64-linux]
Rails version                  3.2.19
Environment                    production
Database adapter               Mysql2

Of course exporting the timelog data is important for some companies like ours :/

If I can help with any additional information, i would be happy to do so."
18270,Redmine,Defect,NA,Closed,Normal,Character Encoding Issue,Hud Hood,NA,2014-11-06T07:52:00Z,NA,NA,NA,NA,NA,0,2014-11-04T04:26:00Z,2014-11-06T07:52:00Z,NA,Invalid,2.5.2,"The user using redmine enter character which is not supported on the server. The issue cannot be view as redmine complain about character encoding problem. The log show the following message.

Started GET ""/support/issues/5610"" for 192.168.0.106 at 2014-11-04 11:11:38 +0800
Processing by IssuesController#show as HTML
  Parameters: {""id""=>""5610""}
  Current user: pakhri (id=5)
  Rendered issues/_action_menu.html.erb (3.0ms)
  Rendered issues/show.html.erb within layouts/base (87.1ms)
Completed 500 Internal Server Error in 132.3ms

ActionView::Template::Error (incompatible character encodings: UTF-8 and ASCII-8BIT):
    78:
    79:   <p><strong><%=l(:field_description)%></strong></p>
    80:   <div class=""wiki"">
    81:   <%= textilizable @issue, :description, :attachments => @issue.attachments %>
    82:   </div>
    83: </div>
    84: <% end %>
  app/views/issues/show.html.erb:81:in `_app_views_issues_show_html_erb__2740786986976008304_21310920'
  app/controllers/issues_controller.rb:128:in `block (2 levels) in show'
  app/controllers/issues_controller.rb:125:in `show'

And the message entered is

There is logic deficiency in deriving the tier type for the same DIGI calls.  Based on my limited knowledge, we are deriving destination_group based on Country + PSTN and Country + MOB. Assume we have a destination called xxxxxxx . Mobile xxxxxxx, we will derive the destination group as JAMMOB. Now, I need to tagged this group to DIGI tier type. Similarly for xxxxxxx . Mobile Others, I will derive the destination group as JAMMOB but I need to tagged this to NGE_TRA tier type. Additionally, for xxxxxxx . PSTN, we will derive group as JAMPSTN and need to tagged them to NGE_TRA tier type. In the xxxxxxx . Mobile xxxxxxx and xxxxxxx . Mobile Other scenario, based on current table structure, I will not be able to tagged them with different tier type. I have to settle down with DIGI or NGE_TRA. This will not work well for onward reporting. Please look into this so that we can cover the requirements.

After editing the message, and change the offending character, the issue can be displayed. The offending character is shown here as the ""."" but on our server it is shown as "" ? ""."
18275,Redmine,Defect,NA,Closed,Normal,First argument in form cannot contain nil or be empty error on revision view,Elbert Casta?eda,Jean-Philippe Lang,2014-11-28T09:10:00Z,SCM,NA,NA,NA,NA,0,2014-11-04T18:33:00Z,2014-11-28T09:00:00Z,"関連している #18429, 関連している #14534",Fixed,NA,"In the log file, i have this error: ""ActionView::Template::Error (First argument in form cannot contain nil or be empty):""

Forum Discussion open in:
http://www.redmine.org/boards/2/topics/44534"
18280,Redmine,Defect,NA,Closed,Normal,closed_on missing when closed status of issue status changed,Felix Sch?fer,Jean-Philippe Lang,2014-11-22T11:39:00Z,Issues,2.6.1,NA,NA,NA,0,2014-11-05T11:42:00Z,2014-11-22T11:39:00Z,NA,Fixed,2.6.0,"When the status of an existing issue status is changed to ""closed"", the @closed_on@ column of issues that have or had that status is not set/updated. This causes a discrepancy between @Issue#closed?@ that can be true with @Issue#closed_on@ being null.

Tested and confirmed on trunk."
18285,Redmine,Defect,NA,New,Normal,Use Hidden custom fields at Spent Time Report and Details,Dariusz Kowalski,NA,2014-12-04T09:33:00Z,Custom fields,NA,NA,NA,NA,0,2014-11-05T17:45:00Z,NA,NA,NA,2.5.1,"I have added new Custom fields to Project and User.
They are not public information that I turn of Visibility of them.
I also selected Searchable and Used as a filter because I want
to use them at Spent Time reports.

I found that it doesn't work - and I don't see custom fields.

I start working when I turn visibility on.

I think this is not how it should work.

Could you help me?



"
18288,Redmine,Defect,NA,Closed,Normal,calander issue date in browser,Arul Baskar,NA,2014-11-11T12:56:00Z,NA,NA,NA,NA,NA,0,2014-11-06T07:19:00Z,2014-11-11T12:56:00Z,NA,Invalid,NA,I have use to different browser in  ie and firebox. ie start to sunday. firebox monday
18291,Redmine,Defect,NA,Closed,Urgent,Path property security issue when adding filesystem repository,Bahri Yardim,NA,2014-11-08T11:58:00Z,Security,NA,NA,NA,NA,0,2014-11-06T10:21:00Z,2014-11-08T11:58:00Z,次のチケットと重複 #1415,Duplicate,NA,"When adding a filesystem repository, one can enter whatever he wants into ""path"" property. This can lead to security issues. For example i entered ""/"" as path to a redmine project and i was able to see and modify  all of the server root (linux) in which the application runs. (Such behaviour can be replicated in windows hosts by entering ""C:/"" into path).

So a folder definition for all repositories must be set in a config file (not via admin panel because it  must not be changed). So that whatever path is entered, the root path will be the one set in config file.

I think this is a serious security issue.

You can see screenshots for information.

"
18300,Redmine,Defect,NA,Closed,Normal,Mandatory field appears only after submit,Alberto Cennini,NA,2015-08-23T17:02:00Z,Issues,NA,NA,NA,NA,0,2014-11-07T12:06:00Z,2015-08-23T17:02:00Z,NA,NA,NA,"I defined a filed as mandatory for a tracker/role/status, but when I open an issue the field doesn't apper initially but only when I click on submit button. 
It seems as the initial page contains only the fields with the attributes specified in the tracker defined for first. 
Thanks   

Environment:
  Redmine version                2.4.3.stable
  Ruby version                   1.9.3-p550 (2014-10-27) [x86_64-linux]
  Rails version                  3.2.16
  Environment                    production
  Database adapter               Mysql2
SCM:
  Filesystem                     
Redmine plugins:
  extended_fields                0.2.2
  redmine_hours                  0.1.0
  redmine_landing_page           0.1.0
  redmine_maintenance_mode       1.1.0
  redmine_plugin_views_revisions 0.0.1
  redmine_smart_issues_sort      0.3.1
  redmine_spent_time             2.4.0
  redmine_track_control          1.0.9
  redmine_workload               1.0.2"
18306,Redmine,Defect,NA,Closed,Normal,"Second, different IssueStatusesControllerTest#test_destroy_should_block_if_status_in_use introduced in r13535",Mischa The Evil,Jean-Philippe Lang,2014-11-08T12:03:00Z,Code cleanup/refactoring,NA,NA,NA,NA,0,2014-11-08T06:48:00Z,2014-11-08T12:03:00Z,NA,Fixed,NA,"r13535 introduces a second and different <code>IssueStatusesControllerTest#test_destroy_should_block_if_status_in_use</code> (source:/trunk/test/functional/issue_statuses_controller_test.rb@13569#L110) while a method with that exact name is already defined at source:/trunk/test/functional/issue_statuses_controller_test.rb@13569#L99.
If I understand the code correctly, I think naming them respectively:
* <code>IssueStatusesControllerTest#test_destroy_with_default_status_id_should_block_if_status_in_use</code> and
* <code>IssueStatusesControllerTest#test_destroy_with_status_id_should_block_if_status_in_use</code>

better describes the tests intentions.

I'm not entirely sure if this is a real problem or not, but I thought it might be worth an issue."
18310,Redmine,Defect,NA,Closed,Low,Default issue columns don't follow the set order,匿名ユーザー,NA,2016-07-02T07:21:00Z,UI,NA,NA,NA,NA,0,2014-11-10T11:02:00Z,2016-07-02T07:21:00Z,NA,No feedback,2.5.2,"In the ""Administration > Settings > Issue Tracking"" page, we have the ability to select which columns are displayed by default and in what order they must be placed. However, running with 2.5.2 the column order is not applied to the issues list view.

Manually setting the column order in the ""Options"" expandable panel when viewing a list of issues works and the column order used for custom queries both work correctly, this only affects the default column order when using the ""View all issues"" view.

I'm unsure what version this issue started in, I was running 2.4.3 prior to upgrading straight to 2.5.2. No errors logged that I can see."
18311,Redmine,Defect,NA,Closed,Normal,Filter is not added,Otgonbayar Agvaan,NA,2014-11-12T22:05:00Z,Issues,NA,NA,NA,NA,0,2014-11-10T11:31:00Z,2014-11-11T05:48:00Z,NA,Invalid,NA,"On version 2.6.0 

When I choose filter it is not added happens  nothing"
18314,Redmine,Defect,NA,Closed,Normal,German Translation - button_update,Alexander Loechel,NA,2014-11-28T08:33:00Z,Translations,3.0.0,NA,NA,NA,0,2014-11-10T18:09:00Z,2014-11-28T08:33:00Z,NA,NA,NA,"The German Translation of the Button: button_update https://svn.redmine.org/redmine/trunk/config/locales/de.yml Line 201 is wrong. The German ""Bearbeiten"" means edit, Update would be ""aktualisieren"" --> http://dict.leo.org/#/search=update

It could confuse users to have edit forms with a button_update that shows an edit button for saving the form. 
"
18318,Redmine,Defect,NA,Closed,Urgent,Redmine Bulk edit doesn't work when extended_field plugin is installed,Miluka De Silva,NA,2014-11-11T08:22:00Z,NA,NA,NA,NA,NA,0,2014-11-11T06:24:00Z,2014-11-11T08:22:00Z,NA,Invalid,NA,"I'm new to to ruby and redmine. When i use extened_fields plugin. in redmine 2.4.6 it gives me this error 

ActionView::Template::Error (wrong number of arguments (4 for 3)):
    93: <% @custom_fields.each do |custom_field| %>
    94:   <p>
    95:     <label><%= h(custom_field.name) %></label>
    96:     <%= custom_field_tag_for_bulk_edit('issue', custom_field, @projects, @issue_params[:custom_field_values][custom_field.id.to_s]) %>
    97:   </p>
    98: <% end %>
    99:
  app/views/issues/bulk_edit.html.erb:96:in `block (2 levels) in _app_views_issues_bulk_edit_html_erb___1466857573327355685_70119411110820'
  app/views/issues/bulk_edit.html.erb:93:in `block in _app_views_issues_bulk_edit_html_erb___1466857573327355685_70119411110820'
  app/views/issues/bulk_edit.html.erb:25:in `_app_views_issues_bulk_edit_html_erb___1466857573327355685_70119411110820'

Can anybody please help me with this issue."
