#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
26219,Redmine,Defect,NA,Closed,Normal,At start: multipart.rb warning: already initialized constant,Konstantin Nifanin,NA,2017-06-21T15:31:00Z,NA,NA,NA,NA,NA,0,2017-06-21T14:16:00Z,2017-06-21T15:31:00Z,NA,Invalid,NA,"Hello!

3 year my Redmine work, but now I get this messages at start redmine-deamon:

<pre>
[root@support ~]# /etc/init.d/redmine start
/etc/init.d/redmine: line 33: kill: (2395) - No such process
/usr/local/rvm/gems/ruby-1.8.7-head/gems/rack-1.6.4/lib/rack/multipart.rb:10: warning: already initialized constant EOL
/usr/local/rvm/gems/ruby-1.8.7-head/gems/rack-1.6.4/lib/rack/multipart.rb:11: warning: already initialized constant MULTIPART_BOUNDARY
/usr/local/rvm/gems/ruby-1.8.7-head/gems/rack-1.6.4/lib/rack/multipart.rb:12: warning: already initialized constant MULTIPART
/usr/local/rvm/gems/ruby-1.8.7-head/gems/rack-1.6.4/lib/rack/multipart.rb:13: warning: already initialized constant TOKEN
/usr/local/rvm/gems/ruby-1.8.7-head/gems/rack-1.6.4/lib/rack/multipart.rb:14: warning: already initialized constant CONDISP
/usr/local/rvm/gems/ruby-1.8.7-head/gems/rack-1.6.4/lib/rack/multipart.rb:15: warning: already initialized constant DISPPARM
/usr/local/rvm/gems/ruby-1.8.7-head/gems/rack-1.6.4/lib/rack/multipart.rb:16: warning: already initialized constant RFC2183
/usr/local/rvm/gems/ruby-1.8.7-head/gems/rack-1.6.4/lib/rack/multipart.rb:17: warning: already initialized constant BROKEN_QUOTED
/usr/local/rvm/gems/ruby-1.8.7-head/gems/rack-1.6.4/lib/rack/multipart.rb:18: warning: already initialized constant BROKEN_UNQUOTED
/usr/local/rvm/gems/ruby-1.8.7-head/gems/rack-1.6.4/lib/rack/multipart.rb:19: warning: already initialized constant MULTIPART_CONTENT_TYPE
/usr/local/rvm/gems/ruby-1.8.7-head/gems/rack-1.6.4/lib/rack/multipart.rb:20: warning: already initialized constant MULTIPART_CONTENT_DISPOSITION
/usr/local/rvm/gems/ruby-1.8.7-head/gems/rack-1.6.4/lib/rack/multipart.rb:21: warning: already initialized constant MULTIPART_CONTENT_ID
master failed to start, check stderr log for details
</pre>

I not update my programs and this Redmine installed other man. 

My Rudy is
<pre>
[root@support redmine]# ruby -v
ruby 1.8.7 (2014-01-28 patchlevel 376) [x86_64-linux]
[root@support redmine]# type ruby 
ruby is hashed (/usr/local/rvm/rubies/ruby-1.8.7-head/bin/ruby)
</pre>

But other versions I can't get: 

<pre>
[root@support redmine]# ruby bin/about
/var/www/redmine/config/boot.rb:4:in `require': no such file to load -- bundler/setup (LoadError)
	from /var/www/redmine/config/boot.rb:4
	from /var/www/redmine/config/application.rb:1:in `require'
	from /var/www/redmine/config/application.rb:1
	from /var/www/redmine/config/environment.rb:2:in `require'
	from /var/www/redmine/config/environment.rb:2
	from bin/about:4:in `require'
	from bin/about:4

</pre>

OS CentOS 6.6
PostgreSQL 9.3

What to hipping with this Redmine? How to fixed this ""already initialized constant""


"
26221,Redmine,Defect,NA,Closed,Normal,Update* Segmentation fault at migrate:db,Konstantin Nifanin,NA,2017-06-21T17:01:00Z,Ruby support,NA,NA,NA,NA,0,2017-06-21T16:42:00Z,2017-06-21T17:01:00Z,NA,Invalid,3.3.3,"Hello, again!

I need update my redmine 3.0.3 to 3.3.3.

I find instruction RedmineUpgrade, update ruby, backuping database and redmine directory.
But on command *bundle exec rake db:migrate RAILS_ENV=production* I get follow error:

<pre>

...
/usr/local/rvm/gems/ruby-2.4.0/gems/bundler-1.15.1/lib/bundler/cli/exec.rb:74:in `kernel_load'
/usr/local/rvm/gems/ruby-2.4.0/gems/bundler-1.15.1/lib/bundler/cli/exec.rb:27:in `run'
/usr/local/rvm/gems/ruby-2.4.0/gems/bundler-1.15.1/lib/bundler/cli.rb:360:in `exec'
/usr/local/rvm/gems/ruby-2.4.0/gems/bundler-1.15.1/lib/bundler/vendor/thor/lib/thor/command.rb:27:in `run'
/usr/local/rvm/gems/ruby-2.4.0/gems/bundler-1.15.1/lib/bundler/vendor/thor/lib/thor/invocation.rb:126:in `invoke_command'
/usr/local/rvm/gems/ruby-2.4.0/gems/bundler-1.15.1/lib/bundler/vendor/thor/lib/thor.rb:369:in `dispatch'
/usr/local/rvm/gems/ruby-2.4.0/gems/bundler-1.15.1/lib/bundler/cli.rb:20:in `dispatch'
/usr/local/rvm/gems/ruby-2.4.0/gems/bundler-1.15.1/lib/bundler/vendor/thor/lib/thor/base.rb:444:in `start'
/usr/local/rvm/gems/ruby-2.4.0/gems/bundler-1.15.1/lib/bundler/cli.rb:10:in `start'
/usr/local/rvm/gems/ruby-2.4.0/gems/bundler-1.15.1/exe/bundle:35:in `block in <top (required)>'
/usr/local/rvm/gems/ruby-2.4.0/gems/bundler-1.15.1/lib/bundler/friendly_errors.rb:121:in `with_friendly_errors'
/usr/local/rvm/gems/ruby-2.4.0/gems/bundler-1.15.1/exe/bundle:27:in `<top (required)>'
/usr/local/rvm/gems/ruby-2.4.0/bin/bundle:23:in `load'
/usr/local/rvm/gems/ruby-2.4.0/bin/bundle:23:in `<main>'
/usr/local/rvm/gems/ruby-2.4.0/bin/ruby_executable_hooks:15:in `eval'
/usr/local/rvm/gems/ruby-2.4.0/bin/ruby_executable_hooks:15:in `<main>'
Tasks: TOP => db:migrate => environment
(See full trace by running task with --trace)
Segmentation fault

</pre>

Segmentation fault - this is program problem. Or maybe... I'm doing something wrong?


My last Update-command:
<pre>

 1060  rvm --default use 2.4.0
 1061  gem install bundler
 1062  bundle install --without development test
 1063  less /usr/local/rvm/gems/ruby-2.4.0/extensions/x86_64-linux/2.4.0/pg-0.18.4/mkmf.log
 1064  yum help
 1065  yum provides *libpq-fe.h
 1066  yum install postgresql93-devel
 1067  bundle install --without development test
 1068  yum install libpq-dev
 1069  su - postgres
 1070  find . -name ""pg_config""
 1071  find / -name ""pg_config""
 1072  gem install pg -- --with-pg-config=/usr/pgsql-9.3/bin/pg_config
 1073  bundle install --without development test
 1074  bundle install --without development test --with-pg-config=/usr/pgsql-9.3/bin/pg_config
 1075  yum install postgresql-devel
 1076  bundle install --without development test 
 1077  ls
 1078  bundle exec rake generate_secret_token
 1079  du -sh /usr/local/rvm/gems/*
 1080  bundle exec rake db:migrate RAILS_ENV=production
 1081  export LANG=en_EN.utf8
 1082  bundle exec rake db:migrate RAILS_ENV=production
 1083  vi config/database.yml
 1084  bundle exec rake db:migrate RAILS_ENV=production
 1085  chkconfig redmine off
 1086  less /var/log/messages
 1087  history
</pre> 

My System:

<pre>
[root@support redmine]# ruby -v
ruby 2.4.0p0 (2016-12-24 revision 57164) [x86_64-linux]
[root@support redmine]# cat /etc/redhat-release 
CentOS release 6.6 (Final)
[root@support redmine]# rpm -qa| grep postgre
postgresql-devel-8.4.20-7.el6.x86_64
postgresql93-devel-9.3.17-1PGDG.rhel6.x86_64
postgresql93-libs-9.3.17-1PGDG.rhel6.x86_64
postgresql-libs-8.4.20-7.el6.x86_64
postgresql93-9.3.17-1PGDG.rhel6.x86_64
postgresql-8.4.20-7.el6.x86_64
postgresql93-server-9.3.17-1PGDG.rhel6.x86_64
</pre>




"
26238,Redmine,Defect,NA,Closed,Normal,Subtask changes the parent task situation,Paula medina Tavares,NA,2017-06-22T17:25:00Z,Projects,NA,NA,NA,NA,0,2017-06-22T16:58:00Z,2017-06-22T17:25:00Z,NA,Invalid,NA,"Subtask changes situation of parent task in some projects.

Example 1: 

http://chamados.publicacoesonline.com.br/issues/34737 - This task in that father project was not changed by the child task.

Example 2: 

http://chamados.publicacoesonline.com.br/issues/34746 - This task in that father project was changed by the child task.

Does project has configuration about this problem?
My company has a workfkow and it disrupts our routine.

Thanks!


"
26243,Redmine,Defect,NA,Closed,Normal,redmine 3.3 issue description textarea problem - shifted to the right side,Konstantin Ladutenko,NA,2017-06-26T17:13:00Z,NA,NA,NA,NA,NA,0,2017-06-23T10:52:00Z,2017-06-25T13:23:00Z,NA,Invalid,3.3.3,"Environment:
  Redmine version                3.3.3.stable.16680
  Ruby version                   2.2.6-p396 (2016-11-15) [x86_64-linux]
  Rails version                  4.2.7.1
  Environment                    production
  Database adapter               Mysql2

Problem screenshot is attached.
A local solution:

nano public/stylesheets/application.css

and add

#issue_description_and_toolbar .textoverlay-wrapper {width: 95%;}
#issue_description_and_toolbar .textoverlay {width: 95%;}


"
26247,Redmine,Defect,NA,Closed,Normal,Missing translation for email reminder when user sets language to 'auto',Micha? Siudyka,NA,2017-06-24T11:51:00Z,Email notifications,NA,NA,NA,NA,0,2017-06-23T15:23:00Z,2017-06-24T11:51:00Z,NA,Cant reproduce,3.2.6,There is missing translation when user sets language option to 'auto' for email reminder.
26259,Redmine,Defect,NA,Closed,Normal,The name of the attachment is not uniform,zhao Wang,NA,2017-06-26T08:18:00Z,NA,NA,NA,NA,NA,0,2017-06-26T07:44:00Z,2017-06-26T08:18:00Z,NA,Invalid,NA,"The pictures pasted with the redmine_image_clipboard_paste plugin are uploaded as attachments, and the names are not uniform
!?片20170626134042.png!
!?片20170626134304.png!"
26261,Redmine,Patch,NA,New,Normal,Updated Simplified Chinese translation file,Steven Wong,NA,2017-06-26T11:14:00Z,Translations,NA,NA,NA,NA,0,2017-06-26T11:14:00Z,NA,NA,NA,NA,"Simplified Chinese translation file updated for dev_20170625.
Please check the patch. Thanks.
"
26263,Redmine,Patch,NA,New,Normal,Simplified Chinese translation for 3.2-stable,Toshi MARUYAMA,NA,2017-06-26T14:37:00Z,Translations,3.2.7,NA,NA,NA,0,2017-06-26T14:37:00Z,NA,NA,NA,NA,"From #26261.

<pre><code class=""diff"">
=== (+2,-3) config/locales/zh.yml ===
@@ -1177,5 +1177,4 @@
   label_any_open_issues: 任意?行中的??
   label_no_open_issues: 任意已??的??
   label_default_values_for_new_users: 新用?默??
-  error_cannot_reassign_time_entries_to_an_issue_about_to_be_deleted: Spent time cannot
-    be reassigned to an issue that is about to be deleted
+  error_cannot_reassign_time_entries_to_an_issue_about_to_be_deleted: 已用耗?不能重新分配到即将被?除的任?里。
</code></pre>"
26264,Redmine,Patch,NA,New,Normal,Simplified Chinese translation for 3.3-stable,Toshi MARUYAMA,NA,2017-06-26T14:38:00Z,Translations,3.3.4,NA,NA,NA,0,2017-06-26T14:38:00Z,NA,NA,NA,NA,"From #26261.

<pre><code class=""diff"">
=== (+2,-3) config/locales/zh.yml ===
@@ -1199,6 +1199,5 @@
   label_new_project_issue_tab_enabled: ?示“新建??”??
   setting_new_item_menu_tab: 建立新?象条目的?目菜??目
   label_new_object_tab_enabled: ?示 ""+"" ?下拉列表
-  error_no_projects_with_tracker_allowed_for_new_issue: There are no projects with trackers
-    for which you can create an issue
+  error_no_projects_with_tracker_allowed_for_new_issue: 当前?目中不包含??的跟踪?型，不能?建??型的工作?。
   error_cannot_reassign_time_entries_to_an_issue_about_to_be_deleted: 已用耗?不能重新分配到即将被?除的任?里。
</code></pre>"
26265,Redmine,Patch,NA,New,Normal,Japanese translation update (r16691: user link documentation),Go MAEDA,NA,2017-06-26T15:03:00Z,Translations,NA,NA,NA,NA,0,2017-06-26T15:03:00Z,NA,NA,NA,NA,Translated user link documentation in public/help/ja/wiki_syntax_detailed_*.html.
26266,Redmine,Patch,NA,New,Normal,Russian translation for 3.4.0,Alexander Ryabinovskiy,NA,2017-06-26T18:52:00Z,Translations,NA,NA,NA,NA,0,2017-06-26T18:52:00Z,NA,NA,NA,NA,"Hi!
Here is translated ru.yml for Redmine 3.4.0. I created patch against r16698."
